"open","high","low","close","volume","adjusted_close","date","ticker"
489,489,481.970001,483.929993,9360,474.896729,2008-04-03,"NIFTYBEES.NS"
485,485,468.070007,472.179993,21677,463.366058,2008-04-04,"NIFTYBEES.NS"
481.049988,486,471.5,481.910004,19189,472.914459,2008-04-07,"NIFTYBEES.NS"
480.649994,482.899994,472,477.23999,17576,468.331604,2008-04-08,"NIFTYBEES.NS"
474,480.5,473,479.75,26151,470.794769,2008-04-09,"NIFTYBEES.NS"
480,485,477,478.920013,11651,469.980286,2008-04-10,"NIFTYBEES.NS"
480,488.899994,480,483.649994,38521,474.621979,2008-04-11,"NIFTYBEES.NS"
471,495.98999,471,493.48999,15646,484.27829,2008-04-15,"NIFTYBEES.NS"
497,500,493.5,493.649994,9843,484.435303,2008-04-16,"NIFTYBEES.NS"
496,504,496,502.049988,16323,492.678497,2008-04-17,"NIFTYBEES.NS"
500,511.5,500,508.929993,14430,499.430084,2008-04-21,"NIFTYBEES.NS"
508,512,506,511.130005,13313,501.58902,2008-04-22,"NIFTYBEES.NS"
509,515,507,507.190002,7214,497.722565,2008-04-23,"NIFTYBEES.NS"
511,511.5,505,506.109985,7247,496.66272,2008-04-24,"NIFTYBEES.NS"
509,516.98999,509,515.909973,8338,506.279755,2008-04-25,"NIFTYBEES.NS"
518,519,510.850006,515.72998,15551,506.103149,2008-04-28,"NIFTYBEES.NS"
516,527,514,523.460022,30596,513.688904,2008-04-29,"NIFTYBEES.NS"
527,528,520,520.200012,17260,510.489716,2008-04-30,"NIFTYBEES.NS"
530.900024,530.900024,523.5,526.349976,15782,516.524902,2008-05-02,"NIFTYBEES.NS"
527,529.950012,523.5,524.320007,10591,514.532837,2008-05-05,"NIFTYBEES.NS"
525,525,516.299988,517.22998,13744,507.575134,2008-05-06,"NIFTYBEES.NS"
516.75,522.98999,516,517.650024,6867,507.987335,2008-05-07,"NIFTYBEES.NS"
518.5,518.5,509,510.850006,32944,501.31424,2008-05-08,"NIFTYBEES.NS"
510.850006,513.48999,502.549988,504.190002,11322,494.778564,2008-05-09,"NIFTYBEES.NS"
504.549988,506.5,494,504.399994,23877,494.98465,2008-05-12,"NIFTYBEES.NS"
506.350006,512,500,501.559998,14375,492.197662,2008-05-13,"NIFTYBEES.NS"
502,507.980011,466.959991,505.23999,22332,495.80896,2008-05-14,"NIFTYBEES.NS"
509.940002,516,508.25,515.02002,8855,505.406433,2008-05-15,"NIFTYBEES.NS"
518,521,513.5,520.559998,17567,510.842987,2008-05-16,"NIFTYBEES.NS"
520.559998,520.559998,514,515.22998,8028,505.612457,2008-05-20,"NIFTYBEES.NS"
510,518.799988,510,516.700012,9958,507.055054,2008-05-21,"NIFTYBEES.NS"
512,512.5,507,507.950012,20219,498.468384,2008-05-22,"NIFTYBEES.NS"
510.98999,512,501,501.380005,23290,492.021027,2008-05-23,"NIFTYBEES.NS"
497,497.5,491.5,492.329987,31394,483.139923,2008-05-26,"NIFTYBEES.NS"
492.5,499,481.5,491.609985,14751,482.43338,2008-05-27,"NIFTYBEES.NS"
493,501,489.25,498.089996,19049,488.792419,2008-05-28,"NIFTYBEES.NS"
503,503,488.600006,490.26001,23485,481.108612,2008-05-29,"NIFTYBEES.NS"
493,496,490.399994,492.980011,19234,483.777832,2008-05-30,"NIFTYBEES.NS"
494.450012,496.399994,478.100006,480.839996,13307,471.86441,2008-06-02,"NIFTYBEES.NS"
475,477.450012,468,475.720001,61883,466.839996,2008-06-03,"NIFTYBEES.NS"
474,477.5,463.25,465.190002,36409,456.506561,2008-06-04,"NIFTYBEES.NS"
467,474.480011,462.049988,472.950012,15966,464.121704,2008-06-05,"NIFTYBEES.NS"
479,479,467,469.429993,12367,460.667389,2008-06-06,"NIFTYBEES.NS"
469,469,446.109985,454.98999,103152,446.496948,2008-06-09,"NIFTYBEES.NS"
451,455,443.950012,448.950012,25017,440.569702,2008-06-10,"NIFTYBEES.NS"
454.450012,459,453,456.459991,32251,447.939514,2008-06-11,"NIFTYBEES.NS"
450,488,445.5,461.25,21882,452.640106,2008-06-12,"NIFTYBEES.NS"
458.799988,462.899994,455.549988,458.700012,36178,450.137726,2008-06-13,"NIFTYBEES.NS"
459,468.5,459,460.839996,15056,452.237762,2008-06-16,"NIFTYBEES.NS"
462,471,462,470.450012,20814,461.668396,2008-06-17,"NIFTYBEES.NS"
470.549988,473,462,463.019989,8423,454.377045,2008-06-18,"NIFTYBEES.NS"
405.200012,460,405.200012,456.26001,15437,447.743256,2008-06-19,"NIFTYBEES.NS"
456,458,440.109985,442.920013,47554,434.652283,2008-06-20,"NIFTYBEES.NS"
439.75,440,427.25,430.75,66029,422.709442,2008-06-23,"NIFTYBEES.NS"
433.450012,435,421.049988,423.790009,16402,415.879364,2008-06-24,"NIFTYBEES.NS"
420,432,415,431.190002,10276,423.141205,2008-06-25,"NIFTYBEES.NS"
432.5,436.5,428.109985,435.350006,10887,427.223572,2008-06-26,"NIFTYBEES.NS"
422.279999,426.98999,419,420.690002,25267,412.837219,2008-06-27,"NIFTYBEES.NS"
420,425,408.01001,410.920013,46959,403.249603,2008-06-30,"NIFTYBEES.NS"
415,415,394,397.399994,61826,389.981934,2008-07-01,"NIFTYBEES.NS"
398.5,415,390.5,414.399994,43870,406.664612,2008-07-02,"NIFTYBEES.NS"
407,408,394,399.230011,21891,391.777802,2008-07-03,"NIFTYBEES.NS"
399.5,408.149994,396,405.850006,22235,398.274231,2008-07-04,"NIFTYBEES.NS"
406,417,405.5,408.160004,18502,400.541107,2008-07-07,"NIFTYBEES.NS"
399,405.299988,394,403.450012,41332,395.919037,2008-07-08,"NIFTYBEES.NS"
419,423.5,415,421.970001,20773,414.093323,2008-07-09,"NIFTYBEES.NS"
415,426.5,415,422.540009,11843,414.652679,2008-07-10,"NIFTYBEES.NS"
424.01001,425,408.5,411.420013,28042,403.740265,2008-07-11,"NIFTYBEES.NS"
411,419,402,409.549988,14376,401.905151,2008-07-14,"NIFTYBEES.NS"
405,406.399994,391.200012,393.399994,68496,386.05661,2008-07-15,"NIFTYBEES.NS"
395.5,398.100006,380,386.709991,42339,379.491486,2008-07-16,"NIFTYBEES.NS"
395,401,394,399.190002,17135,391.738556,2008-07-17,"NIFTYBEES.NS"
401,415.299988,400,413.690002,32402,405.967896,2008-07-18,"NIFTYBEES.NS"
419,423.5,413.690002,422.190002,27755,414.309204,2008-07-21,"NIFTYBEES.NS"
421.850006,437.98999,421.850006,429.98999,26709,421.963593,2008-07-22,"NIFTYBEES.NS"
445,458,440,454.709991,50307,446.222168,2008-07-23,"NIFTYBEES.NS"
456,460,445,449.029999,19940,440.648193,2008-07-24,"NIFTYBEES.NS"
444,444,436.119995,439.549988,12594,431.345154,2008-07-25,"NIFTYBEES.NS"
441,442,436.100006,438.859985,11662,430.66803,2008-07-28,"NIFTYBEES.NS"
430.350006,434.48999,422.5,426.779999,19085,418.813538,2008-07-29,"NIFTYBEES.NS"
431.75,442,430,440.149994,25887,431.93396,2008-07-30,"NIFTYBEES.NS"
441,445,437.619995,442.869995,19599,434.60318,2008-07-31,"NIFTYBEES.NS"
384.600006,449,384.600006,447.820007,8615,439.460785,2008-08-01,"NIFTYBEES.NS"
444.5,450.75,443.75,445.320007,9898,437.007477,2008-08-04,"NIFTYBEES.NS"
444,458.899994,444,456.320007,10162,447.802124,2008-08-05,"NIFTYBEES.NS"
464,467,456.5,461.309998,29061,452.698975,2008-08-06,"NIFTYBEES.NS"
455.01001,463,455.01001,459.269989,4501,450.697052,2008-08-07,"NIFTYBEES.NS"
460.98999,461,450.019989,459.079987,8194,450.51059,2008-08-08,"NIFTYBEES.NS"
465.049988,469,464,467.730011,59662,458.999146,2008-08-11,"NIFTYBEES.NS"
468.5,471,460,463.73999,17962,455.083618,2008-08-12,"NIFTYBEES.NS"
459.450012,464.549988,457.5,461.350006,3040,452.738251,2008-08-13,"NIFTYBEES.NS"
456,457.950012,450,450.910004,6995,442.493103,2008-08-14,"NIFTYBEES.NS"
449.899994,451.75,446,447.119995,4405,438.773865,2008-08-18,"NIFTYBEES.NS"
442,446,440,444.269989,16276,435.977051,2008-08-19,"NIFTYBEES.NS"
447.98999,449.5,445,448.049988,5662,439.686493,2008-08-20,"NIFTYBEES.NS"
445,446.98999,435,436.630005,13108,428.479675,2008-08-21,"NIFTYBEES.NS"
434.98999,441.5,431.75,439.209991,9019,431.011505,2008-08-22,"NIFTYBEES.NS"
447,447,440,441.079987,5496,432.846588,2008-08-25,"NIFTYBEES.NS"
437.5,441.98999,435.25,441.350006,2059,433.111572,2008-08-26,"NIFTYBEES.NS"
441.25,442,435.299988,436.899994,4235,428.744629,2008-08-27,"NIFTYBEES.NS"
437,437.5,428,430.170013,6792,422.140259,2008-08-28,"NIFTYBEES.NS"
433.01001,443,433.01001,441.700012,6633,433.455048,2008-08-29,"NIFTYBEES.NS"
439,443,436.559998,441.809998,7414,433.562988,2008-09-01,"NIFTYBEES.NS"
445.98999,458,442.959991,455.98999,23339,447.478271,2008-09-02,"NIFTYBEES.NS"
433.25,456,433.25,451.380005,3976,442.954346,2008-09-04,"NIFTYBEES.NS"
430,445,400,444.98999,14861,436.683594,2008-09-05,"NIFTYBEES.NS"
450.049988,461.75,450.049988,457.279999,35249,448.744202,2008-09-08,"NIFTYBEES.NS"
453,458,450,455.179993,3538,446.683411,2008-09-09,"NIFTYBEES.NS"
452,455,447.559998,447.98999,8655,439.627594,2008-09-10,"NIFTYBEES.NS"
475,475,434,437.869995,31338,429.696533,2008-09-11,"NIFTYBEES.NS"
443.850006,443.850006,425,427.440002,85335,419.461212,2008-09-12,"NIFTYBEES.NS"
426.75,427,399,410.390015,81200,402.729492,2008-09-15,"NIFTYBEES.NS"
397,414,397,412.410004,30967,404.711761,2008-09-16,"NIFTYBEES.NS"
426.850006,426.850006,402,404.269989,22279,396.723694,2008-09-17,"NIFTYBEES.NS"
404.269989,407,385,405.049988,79447,397.489136,2008-09-18,"NIFTYBEES.NS"
417.01001,435,414,429.059998,32008,421.050964,2008-09-19,"NIFTYBEES.NS"
435,435,422.5,425.410004,18889,417.469116,2008-09-22,"NIFTYBEES.NS"
418.5,424.75,414,414.829987,30556,407.086578,2008-09-23,"NIFTYBEES.NS"
414.01001,424,414.01001,418.579987,21353,410.766571,2008-09-24,"NIFTYBEES.NS"
420,420,412.059998,415.279999,18593,407.528198,2008-09-25,"NIFTYBEES.NS"
410,415,400.100006,404.25,64070,396.704102,2008-09-26,"NIFTYBEES.NS"
408.799988,410,386.350006,389.51001,102372,382.239227,2008-09-29,"NIFTYBEES.NS"
395,399,380,394.040009,44213,386.684692,2008-09-30,"NIFTYBEES.NS"
396,402.450012,390,399.149994,24600,391.69928,2008-10-01,"NIFTYBEES.NS"
399,399,385.100006,386.290009,36487,379.079346,2008-10-03,"NIFTYBEES.NS"
385,385,361.049988,363.609985,82388,356.822693,2008-10-06,"NIFTYBEES.NS"
369.5,376,357,365.450012,43655,358.628357,2008-10-07,"NIFTYBEES.NS"
360.100006,360.100006,340.899994,355.529999,167542,348.893524,2008-10-08,"NIFTYBEES.NS"
326,346.799988,325,333.01001,130342,326.793884,2008-10-10,"NIFTYBEES.NS"
354.399994,355,340.01001,352.649994,96442,346.067261,2008-10-13,"NIFTYBEES.NS"
380,380,352.5,355.959991,158806,349.315491,2008-10-14,"NIFTYBEES.NS"
347.01001,352.25,335,336.730011,85263,330.444458,2008-10-15,"NIFTYBEES.NS"
327,336,312.25,330.529999,237719,324.360168,2008-10-16,"NIFTYBEES.NS"
334,337,309.209991,312.100006,228528,306.2742,2008-10-17,"NIFTYBEES.NS"
316.700012,328.850006,310,316.890015,416301,310.974792,2008-10-20,"NIFTYBEES.NS"
322,329,315.5,327.079987,249206,320.974579,2008-10-21,"NIFTYBEES.NS"
320,324.700012,307.220001,310.309998,155577,304.517609,2008-10-22,"NIFTYBEES.NS"
299,313,294,298.920013,208584,293.34024,2008-10-23,"NIFTYBEES.NS"
295.100006,299,265,268.76001,900478,263.743225,2008-10-24,"NIFTYBEES.NS"
271,271,230,256.100006,741081,251.319534,2008-10-27,"NIFTYBEES.NS"
285.899994,289,268.01001,273.179993,256998,268.080688,2008-10-29,"NIFTYBEES.NS"
288,291.200012,277.109985,287.540009,457757,282.172668,2008-10-31,"NIFTYBEES.NS"
297,306.700012,295.100006,304.380005,449841,298.698303,2008-11-03,"NIFTYBEES.NS"
304.399994,316,299.5,314.420013,231037,308.550903,2008-11-04,"NIFTYBEES.NS"
323,326,299.549988,300.950012,459350,295.332336,2008-11-05,"NIFTYBEES.NS"
295,302,287,290.059998,175107,284.645599,2008-11-06,"NIFTYBEES.NS"
289,303.5,287.100006,301.399994,213490,295.773926,2008-11-07,"NIFTYBEES.NS"
306.75,321,303.570007,317.429993,178939,311.5047,2008-11-10,"NIFTYBEES.NS"
314,315,295.049988,297.209991,151627,291.66214,2008-11-11,"NIFTYBEES.NS"
296,301.899994,284,289.549988,279739,284.145111,2008-11-12,"NIFTYBEES.NS"
309.98999,309.98999,282.200012,284.779999,276094,279.464172,2008-11-14,"NIFTYBEES.NS"
285.100006,287.100006,273.950012,283.079987,207288,277.795898,2008-11-17,"NIFTYBEES.NS"
280.25,280.75,271.5,272.910004,281633,267.815735,2008-11-18,"NIFTYBEES.NS"
273.5,280.899994,266,267.940002,203311,262.938507,2008-11-19,"NIFTYBEES.NS"
263,264,254.75,263,318343,258.090729,2008-11-20,"NIFTYBEES.NS"
263.100006,276,255.050003,272.970001,443229,267.874634,2008-11-21,"NIFTYBEES.NS"
271,276.799988,266,272.950012,210383,267.855011,2008-11-24,"NIFTYBEES.NS"
277.25,285,267.049988,268.73999,181592,263.723572,2008-11-25,"NIFTYBEES.NS"
270,279.850006,267.609985,278.720001,168181,273.517303,2008-11-26,"NIFTYBEES.NS"
NA,NA,NA,NA,NA,NA,2008-11-27,"NIFTYBEES.NS"
276,281,274,278.339996,154964,273.144379,2008-11-28,"NIFTYBEES.NS"
281,286,270.600006,271.570007,171706,266.500763,2008-12-01,"NIFTYBEES.NS"
264.950012,273,261.299988,270.309998,220731,265.264282,2008-12-02,"NIFTYBEES.NS"
272,273,265.5,269.529999,231774,264.49884,2008-12-03,"NIFTYBEES.NS"
270.98999,282.98999,268.100006,282.130005,163751,276.863647,2008-12-04,"NIFTYBEES.NS"
280.019989,284.5,272.5,273.5,151342,268.394714,2008-12-05,"NIFTYBEES.NS"
284.700012,290,280.5,283.149994,309377,277.864594,2008-12-08,"NIFTYBEES.NS"
286,297,285.299988,295.899994,242270,290.376587,2008-12-10,"NIFTYBEES.NS"
297,297.5,290.25,295.440002,261174,289.925201,2008-12-11,"NIFTYBEES.NS"
290,297.75,285.25,295.899994,262572,290.376587,2008-12-12,"NIFTYBEES.NS"
276,303.399994,276,299.649994,262970,294.05658,2008-12-15,"NIFTYBEES.NS"
298.100006,309,298.100006,306.549988,141505,300.827789,2008-12-16,"NIFTYBEES.NS"
309.700012,309.700012,295.109985,296.390015,135804,290.857452,2008-12-17,"NIFTYBEES.NS"
296.799988,310,295,308.549988,142102,302.790466,2008-12-18,"NIFTYBEES.NS"
307.200012,313.350006,305,310.779999,174080,304.978851,2008-12-19,"NIFTYBEES.NS"
310.779999,313.890015,304.149994,305.890015,148468,300.180145,2008-12-22,"NIFTYBEES.NS"
304.149994,304.980011,297.700012,298.26001,158802,292.692566,2008-12-23,"NIFTYBEES.NS"
297,298.5,292.5,293.450012,144601,287.972351,2008-12-24,"NIFTYBEES.NS"
296.880005,297.5,286,287.119995,141297,281.760498,2008-12-26,"NIFTYBEES.NS"
287.100006,295.5,282.25,294.380005,148259,288.884979,2008-12-29,"NIFTYBEES.NS"
294.380005,300.899994,276,298.660004,174100,293.085083,2008-12-30,"NIFTYBEES.NS"
302.100006,302.100006,294.399994,297.100006,118890,291.554199,2008-12-31,"NIFTYBEES.NS"
306,309.450012,303,305.559998,134483,299.856293,2009-01-02,"NIFTYBEES.NS"
307,313.700012,307,311.75,242918,305.930725,2009-01-05,"NIFTYBEES.NS"
311,314.799988,306.029999,311.23999,141873,305.430237,2009-01-06,"NIFTYBEES.NS"
313.799988,315,289,292.649994,572464,287.187256,2009-01-07,"NIFTYBEES.NS"
290,295,280.299988,288.549988,182080,283.163788,2009-01-09,"NIFTYBEES.NS"
285,287.5,275.600006,277.26001,184505,272.084564,2009-01-12,"NIFTYBEES.NS"
277,281.899994,275.109985,276.369995,174353,271.211151,2009-01-13,"NIFTYBEES.NS"
278,288,278,284.920013,90041,279.601563,2009-01-14,"NIFTYBEES.NS"
279.850006,280.649994,273,276.5,120056,271.338715,2009-01-15,"NIFTYBEES.NS"
278.5,286.899994,277.200012,285.109985,68933,279.787994,2009-01-16,"NIFTYBEES.NS"
280.649994,287.100006,280.649994,284.459991,79407,279.150146,2009-01-19,"NIFTYBEES.NS"
283.899994,285.5,277.799988,283.140015,70516,277.854797,2009-01-20,"NIFTYBEES.NS"
282,282,273.100006,275.359985,126416,270.220001,2009-01-21,"NIFTYBEES.NS"
279,279,272,273.5,97050,268.394714,2009-01-22,"NIFTYBEES.NS"
274,276,270.399994,272.109985,87546,267.03067,2009-01-23,"NIFTYBEES.NS"
273.01001,278.5,272.5,277.209991,66283,272.035461,2009-01-27,"NIFTYBEES.NS"
278.649994,285.890015,278.649994,284.959991,64078,279.640808,2009-01-28,"NIFTYBEES.NS"
286.109985,288,280.5,282.570007,81355,277.295441,2009-01-29,"NIFTYBEES.NS"
280,291.01001,279.01001,289.690002,98708,284.282532,2009-01-30,"NIFTYBEES.NS"
288.5,288.5,280.5,281.700012,172466,276.441681,2009-02-02,"NIFTYBEES.NS"
283,285.98999,280,282.910004,45050,277.629089,2009-02-03,"NIFTYBEES.NS"
285,286.890015,279.410004,281.029999,83868,275.78418,2009-02-04,"NIFTYBEES.NS"
283,285,278.200012,280.200012,42075,274.969666,2009-02-05,"NIFTYBEES.NS"
282,287.799988,282,286.190002,52848,280.847839,2009-02-06,"NIFTYBEES.NS"
287.890015,294,286.26001,293.279999,82095,287.805511,2009-02-09,"NIFTYBEES.NS"
293.890015,297,290,295.559998,110071,290.042938,2009-02-10,"NIFTYBEES.NS"
291,296,290,294.5,64330,289.002747,2009-02-11,"NIFTYBEES.NS"
294,294.5,290,291.420013,40990,285.980225,2009-02-12,"NIFTYBEES.NS"
295.48999,299,293.149994,298.149994,104071,292.584595,2009-02-13,"NIFTYBEES.NS"
297,298.149994,284,285.420013,105089,280.092224,2009-02-16,"NIFTYBEES.NS"
283,283.399994,277.109985,279.079987,72293,273.870544,2009-02-17,"NIFTYBEES.NS"
279.649994,284.799988,277.100006,281.48999,47358,276.235565,2009-02-18,"NIFTYBEES.NS"
282,283.799988,280.01001,282.98999,32042,277.707581,2009-02-19,"NIFTYBEES.NS"
279.48999,279.48999,272.950012,274.880005,104423,269.748962,2009-02-20,"NIFTYBEES.NS"
272,275.899994,270.209991,275.230011,125155,270.092438,2009-02-24,"NIFTYBEES.NS"
277,282,276.799988,279.480011,73669,274.263123,2009-02-25,"NIFTYBEES.NS"
281,281.899994,276.049988,280.190002,78788,274.959839,2009-02-26,"NIFTYBEES.NS"
280.5,282,273.100006,280.160004,87100,274.93042,2009-02-27,"NIFTYBEES.NS"
271.100006,274.540009,268.100006,270.459991,97479,265.411469,2009-03-02,"NIFTYBEES.NS"
271.600006,273.5,266,267.559998,143929,262.565613,2009-03-03,"NIFTYBEES.NS"
268.5,270.75,266.25,269.359985,129896,264.332001,2009-03-04,"NIFTYBEES.NS"
273,273.700012,258.549988,259.809998,160858,254.960266,2009-03-05,"NIFTYBEES.NS"
256.899994,267,256.899994,266.339996,76129,261.368378,2009-03-06,"NIFTYBEES.NS"
263,265,260.25,262.399994,69388,257.501923,2009-03-09,"NIFTYBEES.NS"
269.799988,269.899994,264.299988,266.440002,78102,261.466522,2009-03-12,"NIFTYBEES.NS"
270.649994,274.970001,269.799988,274.309998,69680,269.189606,2009-03-13,"NIFTYBEES.NS"
275.899994,280.899994,274,280.179993,72311,274.950043,2009-03-16,"NIFTYBEES.NS"
280.350006,282.799988,276.5,277.700012,85450,272.516327,2009-03-17,"NIFTYBEES.NS"
279,285.200012,279,280.839996,93071,275.597717,2009-03-18,"NIFTYBEES.NS"
282.450012,284.5,278.399994,281.720001,52309,276.461304,2009-03-19,"NIFTYBEES.NS"
280.899994,282.700012,278.799988,282.029999,95276,276.765503,2009-03-20,"NIFTYBEES.NS"
284.549988,296.790009,284.549988,294.730011,226860,289.228455,2009-03-23,"NIFTYBEES.NS"
296.649994,302.690002,292,295.350006,184117,289.836884,2009-03-24,"NIFTYBEES.NS"
295.5,301,292,299.570007,174846,293.978088,2009-03-25,"NIFTYBEES.NS"
304,311,301.980011,309.730011,199315,303.948456,2009-03-26,"NIFTYBEES.NS"
309,313.799988,306,312.209991,128532,306.382141,2009-03-27,"NIFTYBEES.NS"
309,309,296.549988,298.339996,202627,292.771057,2009-03-30,"NIFTYBEES.NS"
302.950012,305.899994,297.5,303.059998,183224,297.402954,2009-03-31,"NIFTYBEES.NS"
304.100006,310,298.149994,308.709991,116344,302.947479,2009-04-01,"NIFTYBEES.NS"
313,324,313,322.279999,206010,316.264191,2009-04-02,"NIFTYBEES.NS"
328.359985,332,323.570007,327.019989,206802,320.91568,2009-04-06,"NIFTYBEES.NS"
323,336.899994,315,335.410004,172744,329.149078,2009-04-08,"NIFTYBEES.NS"
337,340.5,331.75,335.299988,212599,329.041138,2009-04-09,"NIFTYBEES.NS"
337.200012,343.5,334,338.679993,243514,332.358032,2009-04-13,"NIFTYBEES.NS"
335.049988,352.399994,331,350.149994,508387,343.613953,2009-04-15,"NIFTYBEES.NS"
352,352,336.5,337.720001,252474,331.415955,2009-04-16,"NIFTYBEES.NS"
340,350,337.049988,339.640015,233287,333.30014,2009-04-17,"NIFTYBEES.NS"
340,344.850006,335,338.170013,177024,331.857574,2009-04-20,"NIFTYBEES.NS"
334.5,342.350006,333.049988,338.320007,215783,332.004761,2009-04-21,"NIFTYBEES.NS"
340.950012,341.450012,330.600006,333.579987,301169,327.353241,2009-04-22,"NIFTYBEES.NS"
334,347.899994,332.5,344.959991,192815,338.520813,2009-04-23,"NIFTYBEES.NS"
346,351.649994,341.5,350.670013,128986,344.124237,2009-04-24,"NIFTYBEES.NS"
349.049988,353.049988,344,348.910004,123414,342.397095,2009-04-27,"NIFTYBEES.NS"
